timestamp,recv_time,price,volume,aggressor_side,buyer,seller,trade_id
2026-07-04T03:00:00.718165,2026-07-04T03:00:00.723319+00:00,131.7,23,bid,Xuanyu Liu,AverageAlmonds,6490049
2026-07-04T03:00:01.042316,2026-07-04T03:00:01.058621+00:00,131.6,500,ask,YieldingYams,AverageAlmonds,6490050
2026-07-04T03:00:01.067323,2026-07-04T03:00:01.058621+00:00,131.6,125,ask,YieldingYams,WavyWalnuts,6490052
2026-07-04T03:00:01.100328,2026-07-04T03:00:01.103705+00:00,131.6,3,bid,Xuanyu Liu,WavyWalnuts,6490054
2026-07-04T03:00:03.005159,2026-07-04T03:00:03.016779+00:00,131.4,20,ask,WavyWalnuts,BrilliantBurritos,6490077
2026-07-04T03:00:04.091260,2026-07-04T03:00:04.102619+00:00,131.4,200,ask,WavyWalnuts,YieldingYams,6490093
2026-07-04T03:00:08.026410,2026-07-04T03:00:08.034079+00:00,131.3,200,ask,WavyWalnuts,YieldingYams,6490153
2026-07-04T03:00:09.305029,2026-07-04T03:00:09.317104+00:00,131.2,20,ask,WavyWalnuts,BrilliantBurritos,6490171
2026-07-04T03:00:12.582763,2026-07-04T03:00:12.592644+00:00,131.3,20,bid,BrilliantBurritos,AverageAlmonds,6490217
2026-07-04T03:00:13.150094,2026-07-04T03:00:13.158573+00:00,131.2,500,ask,YieldingYams,AverageAlmonds,6490225
2026-07-04T03:00:13.274408,2026-07-04T03:00:13.282397+00:00,131.2,200,ask,WavyWalnuts,YieldingYams,6490226
2026-07-04T03:00:13.994368,2026-07-04T03:00:14.001133+00:00,130.9,20,ask,YieldingYams,BrilliantBurritos,6490238
2026-07-04T03:00:14.389013,2026-07-04T03:00:14.396425+00:00,131.1,200,bid,WavyWalnuts,YieldingYams,6490244
2026-07-04T03:00:14.583506,2026-07-04T03:00:14.590403+00:00,131.1,500,bid,YieldingYams,AverageAlmonds,6490246
2026-07-04T03:00:14.955231,2026-07-04T03:00:14.954310+00:00,131.2,125,ask,YieldingYams,AverageAlmonds,6490249
2026-07-04T03:00:15.596370,2026-07-04T03:00:15.605799+00:00,131.0,200,bid,WavyWalnuts,AverageAlmonds,6490258
2026-07-04T03:00:15.893241,2026-07-04T03:00:15.900780+00:00,131.0,300,bid,YieldingYams,AverageAlmonds,6490263
2026-07-04T03:00:16.155723,2026-07-04T03:00:16.158561+00:00,131.1,325,ask,YieldingYams,AverageAlmonds,6490271
2026-07-04T03:00:16.807229,2026-07-04T03:00:16.815144+00:00,131.0,200,bid,WavyWalnuts,AverageAlmonds,6490282
2026-07-04T03:00:16.950619,2026-07-04T03:00:16.958615+00:00,131.0,20,bid,BrilliantBurritos,AverageAlmonds,6490287
2026-07-04T03:00:21.640690,2026-07-04T03:00:21.651230+00:00,130.8,200,ask,YieldingYams,WavyWalnuts,6490349
2026-07-04T03:00:25.292308,2026-07-04T03:00:25.301142+00:00,130.8,200,bid,WavyWalnuts,YieldingYams,6490393
2026-07-04T03:00:28.918043,2026-07-04T03:00:28.928910+00:00,130.8,200,bid,WavyWalnuts,YieldingYams,6490433
2026-07-04T03:00:32.560764,2026-07-04T03:00:32.569381+00:00,130.7,200,ask,YieldingYams,WavyWalnuts,6490483
2026-07-04T03:00:34.229470,2026-07-04T03:00:34.239267+00:00,130.7,200,bid,YieldingYams,WavyWalnuts,6490502
2026-07-04T03:00:34.974934,2026-07-04T03:00:34.982897+00:00,130.8,200,ask,YieldingYams,WavyWalnuts,6490514
2026-07-04T03:00:35.376328,2026-07-04T03:00:35.384032+00:00,131.0,20,bid,BrilliantBurritos,YieldingYams,6490521
2026-07-04T03:00:35.565530,2026-07-04T03:00:35.569169+00:00,130.7,26,bid,Xuanyu Liu,YieldingYams,6490527
2026-07-04T03:00:36.179744,2026-07-04T03:00:36.190919+00:00,130.7,200,bid,WavyWalnuts,YieldingYams,6490535
2026-07-04T03:00:38.654412,2026-07-04T03:00:38.658109+00:00,130.8,26,ask,WavyWalnuts,Xuanyu Liu,6490572
2026-07-04T03:00:39.485524,2026-07-04T03:00:39.492569+00:00,130.8,174,ask,WavyWalnuts,YieldingYams,6490581
2026-07-04T03:00:39.801265,2026-07-04T03:00:39.813073+00:00,130.8,200,bid,WavyWalnuts,YieldingYams,6490587
2026-07-04T03:00:44.927405,2026-07-04T03:00:44.931408+00:00,131.0,14,bid,Xuanyu Liu,WavyWalnuts,6490651
2026-07-04T03:00:45.869612,2026-07-04T03:00:45.880007+00:00,130.8,200,ask,YieldingYams,WavyWalnuts,6490663
2026-07-04T03:00:48.603296,2026-07-04T03:00:48.615201+00:00,131.0,20,bid,BrilliantBurritos,YieldingYams,6490700
2026-07-04T03:00:48.704653,2026-07-04T03:00:48.708903+00:00,130.9,12,bid,Xuanyu Liu,YieldingYams,6490702
2026-07-04T03:00:52.646329,2026-07-04T03:00:52.649775+00:00,130.8,12,ask,YieldingYams,Xuanyu Liu,6490752
2026-07-04T03:00:53.939936,2026-07-04T03:00:53.946794+00:00,130.9,200,bid,YieldingYams,WavyWalnuts,6490776
2026-07-04T03:00:53.959478,2026-07-04T03:00:53.963091+00:00,130.9,11,ask,YieldingYams,Xuanyu Liu,6490778
2026-07-04T03:00:55.347590,2026-07-04T03:00:55.358645+00:00,130.8,20,ask,WavyWalnuts,BrilliantBurritos,6490795
2026-07-04T03:00:57.881530,2026-07-04T03:00:57.890589+00:00,130.9,200,ask,WavyWalnuts,YieldingYams,6490835
2026-07-04T03:01:00.504336,2026-07-04T03:01:00.526580+00:00,130.8,200,ask,WavyWalnuts,YieldingYams,6490861
2026-07-04T03:01:00.522530,2026-07-04T03:01:00.526580+00:00,130.8,11,bid,Xuanyu Liu,YieldingYams,6490864
2026-07-04T03:01:00.806368,2026-07-04T03:01:00.809728+00:00,130.6,11,ask,YieldingYams,Xuanyu Liu,6490870
2026-07-04T03:01:01.827640,2026-07-04T03:01:01.831033+00:00,130.8,3,ask,YieldingYams,Xuanyu Liu,6490883
2026-07-04T03:01:02.459438,2026-07-04T03:01:02.470927+00:00,130.8,20,ask,YieldingYams,BrilliantBurritos,6490892
2026-07-04T03:01:02.818315,2026-07-04T03:01:02.826231+00:00,130.8,200,ask,YieldingYams,WavyWalnuts,6490899
2026-07-04T03:01:03.963820,2026-07-04T03:01:03.967272+00:00,130.9,3,bid,Xuanyu Liu,AverageAlmonds,6490911
2026-07-04T03:01:04.030043,2026-07-04T03:01:04.041007+00:00,130.8,200,ask,YieldingYams,WavyWalnuts,6490915
2026-07-04T03:01:05.751189,2026-07-04T03:01:05.758593+00:00,130.9,500,bid,YieldingYams,AverageAlmonds,6490941
2026-07-04T03:01:05.751189,2026-07-04T03:01:05.758593+00:00,131.0,125,bid,YieldingYams,WavyWalnuts,6490942
2026-07-04T03:01:08.211234,2026-07-04T03:01:08.215188+00:00,130.9,11,bid,Xuanyu Liu,YieldingYams,6490971
2026-07-04T03:01:08.894371,2026-07-04T03:01:08.900788+00:00,131.0,200,bid,WavyWalnuts,YieldingYams,6490980
2026-07-04T03:01:10.052840,2026-07-04T03:01:10.058718+00:00,130.9,500,ask,YieldingYams,AverageAlmonds,6491000
2026-07-04T03:01:10.644973,2026-07-04T03:01:10.656191+00:00,130.9,125,ask,YieldingYams,AverageAlmonds,6491006
2026-07-04T03:01:10.997215,2026-07-04T03:01:11.014153+00:00,130.8,200,ask,WavyWalnuts,YieldingYams,6491012
2026-07-04T03:01:11.010702,2026-07-04T03:01:11.014153+00:00,130.8,12,bid,Xuanyu Liu,YieldingYams,6491014
2026-07-04T03:01:11.309699,2026-07-04T03:01:11.317271+00:00,130.8,200,bid,WavyWalnuts,YieldingYams,6491020
2026-07-04T03:01:12.519590,2026-07-04T03:01:12.526653+00:00,130.7,200,ask,YieldingYams,WavyWalnuts,6491040
2026-07-04T03:01:13.725293,2026-07-04T03:01:13.732571+00:00,130.7,200,bid,WavyWalnuts,YieldingYams,6491052
2026-07-04T03:01:17.364448,2026-07-04T03:01:17.368224+00:00,130.8,23,ask,WavyWalnuts,Xuanyu Liu,6491098
2026-07-04T03:01:17.547356,2026-07-04T03:01:17.553714+00:00,130.8,177,ask,WavyWalnuts,YieldingYams,6491102
