timestamp,recv_time,price,volume,aggressor_side,buyer,seller,trade_id
2026-07-04T14:00:01.926380,2026-07-04T14:00:01.936703+00:00,142.0,200,bid,YieldingYams,WavyWalnuts,7069128
2026-07-04T14:00:04.568359,2026-07-04T14:00:04.579474+00:00,141.9,200,ask,WavyWalnuts,YieldingYams,7069184
2026-07-04T14:00:04.846982,2026-07-04T14:00:04.851176+00:00,141.9,23,bid,Xuanyu Liu,YieldingYams,7069191
2026-07-04T14:00:08.496480,2026-07-04T14:00:08.503406+00:00,141.9,200,bid,YieldingYams,WavyWalnuts,7069251
2026-07-04T14:00:11.118093,2026-07-04T14:00:11.126609+00:00,142.1,200,ask,WavyWalnuts,YieldingYams,7069294
2026-07-04T14:00:11.210274,2026-07-04T14:00:11.214838+00:00,142.0,3,bid,Xuanyu Liu,YieldingYams,7069299
2026-07-04T14:00:12.262376,2026-07-04T14:00:12.272365+00:00,142.0,200,bid,WavyWalnuts,YieldingYams,7069318
2026-07-04T14:00:12.428363,2026-07-04T14:00:12.440183+00:00,142.1,500,bid,YieldingYams,AverageAlmonds,7069320
2026-07-04T14:00:12.791772,2026-07-04T14:00:12.803775+00:00,142.1,125,ask,YieldingYams,AverageAlmonds,7069324
2026-07-04T14:00:15.886890,2026-07-04T14:00:15.897087+00:00,141.9,200,ask,YieldingYams,WavyWalnuts,7069368
2026-07-04T14:00:21.270678,2026-07-04T14:00:21.280358+00:00,141.9,500,ask,YieldingYams,AverageAlmonds,7069453
2026-07-04T14:00:21.606543,2026-07-04T14:00:21.618385+00:00,141.9,200,ask,WavyWalnuts,YieldingYams,7069460
2026-07-04T14:00:29.213241,2026-07-04T14:00:29.220711+00:00,142.0,200,bid,WavyWalnuts,YieldingYams,7069599
2026-07-04T14:00:29.731699,2026-07-04T14:00:29.740786+00:00,142.0,500,ask,YieldingYams,AverageAlmonds,7069607
2026-07-04T14:00:30.375142,2026-07-04T14:00:30.380779+00:00,142.1,3,bid,Xuanyu Liu,AverageAlmonds,7069624
2026-07-04T14:00:30.776675,2026-07-04T14:00:30.794355+00:00,141.9,200,ask,WavyWalnuts,YieldingYams,7069627
2026-07-04T14:00:30.791062,2026-07-04T14:00:30.794355+00:00,141.9,23,bid,Xuanyu Liu,YieldingYams,7069629
2026-07-04T14:00:30.793437,2026-07-04T14:00:30.809932+00:00,141.9,147,bid,Chester Au,YieldingYams,7069630
2026-07-04T14:00:31.525497,2026-07-04T14:00:31.532625+00:00,141.9,50,bid,Alan Niu,YieldingYams,7069645
2026-07-04T14:00:31.629492,2026-07-04T14:00:31.640467+00:00,141.9,200,bid,WavyWalnuts,YieldingYams,7069647
2026-07-04T14:00:32.092854,2026-07-04T14:00:32.097207+00:00,142.0,5,ask,YieldingYams,Xuanyu Liu,7069651
2026-07-04T14:00:32.098233,2026-07-04T14:00:32.102191+00:00,142.0,5,ask,YieldingYams,Xuanyu Liu,7069652
2026-07-04T14:00:32.103165,2026-07-04T14:00:32.107472+00:00,142.0,5,ask,YieldingYams,Xuanyu Liu,7069653
2026-07-04T14:00:32.108474,2026-07-04T14:00:32.112331+00:00,142.0,5,ask,YieldingYams,Xuanyu Liu,7069654
2026-07-04T14:00:32.113293,2026-07-04T14:00:32.117115+00:00,142.0,3,ask,YieldingYams,Xuanyu Liu,7069655
2026-07-04T14:00:33.391721,2026-07-04T14:00:33.399611+00:00,142.1,500,bid,YieldingYams,AverageAlmonds,7069672
2026-07-04T14:00:33.405318,2026-07-04T14:00:33.408924+00:00,142.1,3,ask,YieldingYams,Xuanyu Liu,7069674
2026-07-04T14:00:34.050012,2026-07-04T14:00:34.063676+00:00,142.1,102,ask,YieldingYams,WavyWalnuts,7069686
2026-07-04T14:00:35.258928,2026-07-04T14:00:35.270394+00:00,142.0,200,bid,WavyWalnuts,AverageAlmonds,7069709
2026-07-04T14:00:36.007695,2026-07-04T14:00:36.014788+00:00,142.0,500,bid,YieldingYams,AverageAlmonds,7069723
2026-07-04T14:00:36.404299,2026-07-04T14:00:36.414542+00:00,142.0,125,ask,YieldingYams,AverageAlmonds,7069725
2026-07-04T14:00:37.769120,2026-07-04T14:00:37.780658+00:00,141.7,20,ask,WavyWalnuts,BrilliantBurritos,7069752
2026-07-04T14:00:39.310592,2026-07-04T14:00:39.321162+00:00,141.7,20,ask,YieldingYams,BrilliantBurritos,7069782
2026-07-04T14:00:39.707519,2026-07-04T14:00:39.716484+00:00,141.9,50,bid,Alan Niu,YieldingYams,7069793
2026-07-04T14:00:41.309490,2026-07-04T14:00:41.318347+00:00,141.8,200,ask,YieldingYams,WavyWalnuts,7069817
2026-07-04T14:00:42.061101,2026-07-04T14:00:42.071075+00:00,141.8,50,ask,YieldingYams,Alan Niu,7069837
2026-07-04T14:00:44.932249,2026-07-04T14:00:44.939372+00:00,141.9,200,bid,WavyWalnuts,YieldingYams,7069883
2026-07-04T14:00:46.650058,2026-07-04T14:00:46.656568+00:00,141.9,20,bid,BrilliantBurritos,YieldingYams,7069908
2026-07-04T14:00:48.556364,2026-07-04T14:00:48.563724+00:00,141.9,200,bid,WavyWalnuts,YieldingYams,7069946
2026-07-04T14:00:52.184946,2026-07-04T14:00:52.193519+00:00,142.1,200,bid,WavyWalnuts,YieldingYams,7070011
2026-07-04T14:00:54.600745,2026-07-04T14:00:54.611429+00:00,142.1,200,bid,WavyWalnuts,YieldingYams,7070057
2026-07-04T14:00:55.811424,2026-07-04T14:00:55.819649+00:00,142.1,200,bid,WavyWalnuts,YieldingYams,7070074
2026-07-04T14:00:56.737432,2026-07-04T14:00:56.744768+00:00,142.1,20,bid,BrilliantBurritos,YieldingYams,7070098
2026-07-04T14:00:56.940276,2026-07-04T14:00:56.947683+00:00,141.9,50,ask,YieldingYams,Alan Niu,7070102
2026-07-04T14:00:57.012259,2026-07-04T14:00:57.023758+00:00,142.1,147,ask,YieldingYams,Chester Au,7070104
2026-07-04T14:01:00.939286,2026-07-04T14:01:00.943211+00:00,142.1,3,bid,Xuanyu Liu,YieldingYams,7070169
2026-07-04T14:01:09.161477,2026-07-04T14:01:09.169246+00:00,142.1,200,ask,AverageAlmonds,WavyWalnuts,7070273
2026-07-04T14:01:11.397856,2026-07-04T14:01:11.409768+00:00,142.2,95,bid,Zihao Wu,WavyWalnuts,7070325
2026-07-04T14:01:12.765527,2026-07-04T14:01:12.774550+00:00,142.1,200,ask,WavyWalnuts,YieldingYams,7070337
2026-07-04T14:01:13.601871,2026-07-04T14:01:13.609762+00:00,142.1,50,bid,Alan Niu,YieldingYams,7070350
2026-07-04T14:01:13.946011,2026-07-04T14:01:13.953301+00:00,142.1,375,bid,AverageAlmonds,YieldingYams,7070357
2026-07-04T14:01:14.007854,2026-07-04T14:01:14.018491+00:00,142.1,125,ask,AverageAlmonds,WavyWalnuts,7070361
2026-07-04T14:01:14.077292,2026-07-04T14:01:14.083995+00:00,142.1,75,bid,YieldingYams,WavyWalnuts,7070363
2026-07-04T14:01:17.930185,2026-07-04T14:01:17.937768+00:00,142.0,50,ask,YieldingYams,Alan Niu,7070418
2026-07-04T14:01:20.053565,2026-07-04T14:01:20.063983+00:00,142.1,200,bid,WavyWalnuts,YieldingYams,7070448
2026-07-04T14:01:21.260627,2026-07-04T14:01:21.269945+00:00,142.2,200,bid,WavyWalnuts,YieldingYams,7070476
2026-07-04T14:01:23.254845,2026-07-04T14:01:23.258585+00:00,142.2,200,ask,WavyWalnuts,YieldingYams,7070506
2026-07-04T14:01:24.889953,2026-07-04T14:01:24.901210+00:00,142.2,200,ask,YieldingYams,WavyWalnuts,7070533
2026-07-04T14:01:28.492568,2026-07-04T14:01:28.500672+00:00,142.2,200,bid,YieldingYams,WavyWalnuts,7070588
2026-07-04T14:01:28.513531,2026-07-04T14:01:28.517677+00:00,142.4,3,ask,YieldingYams,Xuanyu Liu,7070591
2026-07-04T14:01:28.518512,2026-07-04T14:01:28.533311+00:00,142.4,200,ask,YieldingYams,WavyWalnuts,7070592
2026-07-04T14:01:32.362840,2026-07-04T14:01:32.374686+00:00,142.4,20,bid,BrilliantBurritos,WavyWalnuts,7070641
2026-07-04T14:01:33.732667,2026-07-04T14:01:33.742067+00:00,142.4,200,bid,YieldingYams,WavyWalnuts,7070666
2026-07-04T14:01:36.326000,2026-07-04T14:01:36.332746+00:00,142.5,200,ask,WavyWalnuts,AverageAlmonds,7070709
2026-07-04T14:01:38.941114,2026-07-04T14:01:38.949536+00:00,142.4,50,bid,Alan Niu,YieldingYams,7070762
2026-07-04T14:01:39.410739,2026-07-04T14:01:39.422009+00:00,142.3,200,bid,WavyWalnuts,YieldingYams,7070767
2026-07-04T14:01:40.620729,2026-07-04T14:01:40.630754+00:00,142.2,200,bid,WavyWalnuts,YieldingYams,7070790
2026-07-04T14:01:43.582602,2026-07-04T14:01:43.594436+00:00,142.3,20,bid,BrilliantBurritos,YieldingYams,7070839
2026-07-04T14:01:45.611236,2026-07-04T14:01:45.623406+00:00,142.3,20,bid,BrilliantBurritos,YieldingYams,7070872
2026-07-04T14:01:48.144989,2026-07-04T14:01:48.158563+00:00,142.3,20,bid,BrilliantBurritos,YieldingYams,7070908
2026-07-04T14:01:49.252674,2026-07-04T14:01:49.247867+00:00,142.2,20,bid,BrilliantBurritos,YieldingYams,7070927
2026-07-04T14:01:52.100722,2026-07-04T14:01:52.108902+00:00,141.9,20,ask,WavyWalnuts,BrilliantBurritos,7070967
2026-07-04T14:01:53.967213,2026-07-04T14:01:53.971291+00:00,141.9,3,bid,Xuanyu Liu,WavyWalnuts,7071003
2026-07-04T14:01:55.166502,2026-07-04T14:01:55.174002+00:00,141.9,200,bid,WavyWalnuts,YieldingYams,7071021
2026-07-04T14:01:55.583986,2026-07-04T14:01:55.591134+00:00,141.9,46,bid,Alan Niu,YieldingYams,7071030
2026-07-04T14:01:55.656790,2026-07-04T14:01:55.660847+00:00,141.7,3,ask,YieldingYams,Xuanyu Liu,7071032
2026-07-04T14:01:56.064753,2026-07-04T14:01:56.068292+00:00,142.0,3,ask,YieldingYams,Xuanyu Liu,7071039
2026-07-04T14:01:56.376436,2026-07-04T14:01:56.387129+00:00,142.0,200,ask,YieldingYams,WavyWalnuts,7071044
2026-07-04T14:01:56.433976,2026-07-04T14:01:56.441412+00:00,142.0,96,ask,YieldingYams,Alan Niu,7071045
2026-07-04T14:02:01.217087,2026-07-04T14:02:01.225488+00:00,142.3,200,bid,WavyWalnuts,YieldingYams,7071108
2026-07-04T14:02:02.427150,2026-07-04T14:02:02.433819+00:00,142.3,200,bid,WavyWalnuts,YieldingYams,7071125
2026-07-04T14:02:05.086655,2026-07-04T14:02:05.090568+00:00,142.5,3,bid,Xuanyu Liu,YieldingYams,7071170
2026-07-04T14:02:05.218759,2026-07-04T14:02:05.230134+00:00,142.5,500,bid,YieldingYams,AverageAlmonds,7071171
2026-07-04T14:02:05.393015,2026-07-04T14:02:05.402684+00:00,142.5,125,ask,YieldingYams,AverageAlmonds,7071173
2026-07-04T14:02:06.598664,2026-07-04T14:02:06.606733+00:00,142.4,200,ask,WavyWalnuts,AverageAlmonds,7071204
2026-07-04T14:02:07.257436,2026-07-04T14:02:07.269292+00:00,142.5,33,bid,Alan Niu,YieldingYams,7071221
2026-07-04T14:02:07.833977,2026-07-04T14:02:07.843205+00:00,142.4,200,ask,WavyWalnuts,AverageAlmonds,7071229
2026-07-04T14:02:10.889848,2026-07-04T14:02:10.900736+00:00,142.3,200,bid,WavyWalnuts,YieldingYams,7071290
2026-07-04T14:02:12.975572,2026-07-04T14:02:12.985348+00:00,142.1,33,ask,YieldingYams,Alan Niu,7071325
2026-07-04T14:02:13.327395,2026-07-04T14:02:13.337654+00:00,142.3,200,bid,WavyWalnuts,YieldingYams,7071334
2026-07-04T14:02:13.722210,2026-07-04T14:02:13.734289+00:00,142.3,20,bid,BrilliantBurritos,YieldingYams,7071339
2026-07-04T14:02:14.540953,2026-07-04T14:02:14.549798+00:00,142.2,200,ask,YieldingYams,WavyWalnuts,7071352
2026-07-04T14:02:18.332432,2026-07-04T14:02:18.343029+00:00,142.2,200,ask,WavyWalnuts,YieldingYams,7071418
2026-07-04T14:02:19.038461,2026-07-04T14:02:19.047332+00:00,142.2,90,bid,Alan Niu,YieldingYams,7071436
2026-07-04T14:02:22.259662,2026-07-04T14:02:22.269422+00:00,142.0,200,bid,YieldingYams,WavyWalnuts,7071487
2026-07-04T14:02:22.879972,2026-07-04T14:02:22.887910+00:00,142.1,48,ask,YieldingYams,Alan Niu,7071501
2026-07-04T14:02:24.936067,2026-07-04T14:02:24.943439+00:00,142.3,20,bid,BrilliantBurritos,WavyWalnuts,7071538
2026-07-04T14:02:27.339884,2026-07-04T14:02:27.351362+00:00,142.2,150,bid,Alan Niu,YieldingYams,7071568
2026-07-04T14:02:27.552060,2026-07-04T14:02:27.569007+00:00,142.2,8,bid,Alan Niu,WavyWalnuts,7071573
2026-07-04T14:02:27.643590,2026-07-04T14:02:27.658578+00:00,142.0,20,ask,WavyWalnuts,BrilliantBurritos,7071574
2026-07-04T14:02:28.408084,2026-07-04T14:02:28.417495+00:00,142.1,200,ask,WavyWalnuts,AverageAlmonds,7071588
2026-07-04T14:02:29.076614,2026-07-04T14:02:29.086878+00:00,142.1,200,bid,WavyWalnuts,AverageAlmonds,7071609
