timestamp,recv_time,price,volume,aggressor_side,buyer,seller,trade_id
2026-07-09T11:00:00.342212,2026-07-09T11:00:00.337795+00:00,117.6,50,bid,FlawlessFlatbreads,DiligentDonuts,13461113
2026-07-09T11:00:00.549459,2026-07-09T11:00:00.545816+00:00,117.2,44,ask,EarnestEspressos,CostlyCorianders,13461116
2026-07-09T11:00:02.503958,2026-07-09T11:00:02.515812+00:00,117.2,50,ask,DiligentDonuts,FlawlessFlatbreads,13461133
2026-07-09T11:00:04.612677,2026-07-09T11:00:04.624773+00:00,117.1,50,ask,DiligentDonuts,FlawlessFlatbreads,13461162
2026-07-09T11:00:05.778075,2026-07-09T11:00:05.790123+00:00,117.4,49,bid,CostlyCorianders,EarnestEspressos,13461178
2026-07-09T11:00:06.721430,2026-07-09T11:00:06.733188+00:00,117.1,50,ask,DiligentDonuts,FlawlessFlatbreads,13461195
2026-07-09T11:00:06.844839,2026-07-09T11:00:06.858610+00:00,117.4,46,bid,CostlyCorianders,EarnestEspressos,13461200
2026-07-09T11:00:08.131272,2026-07-09T11:00:08.143327+00:00,117.3,100,bid,EarnestEspressos,DiligentDonuts,13461216
2026-07-09T11:00:08.829319,2026-07-09T11:00:08.841284+00:00,117.3,50,ask,EarnestEspressos,FlawlessFlatbreads,13461236
2026-07-09T11:00:09.414729,2026-07-09T11:00:09.424303+00:00,116.8,40,ask,DiligentDonuts,CostlyCorianders,13461245
2026-07-09T11:00:10.936720,2026-07-09T11:00:10.948603+00:00,116.9,50,ask,DiligentDonuts,FlawlessFlatbreads,13461274
2026-07-09T11:00:12.093944,2026-07-09T11:00:12.103072+00:00,117.3,11,bid,Xuanyu Liu,EarnestEspressos,13461299
2026-07-09T11:00:13.050293,2026-07-09T11:00:13.057033+00:00,116.9,50,ask,DiligentDonuts,FlawlessFlatbreads,13461309
2026-07-09T11:00:13.617789,2026-07-09T11:00:13.629930+00:00,117.3,45,bid,CostlyCorianders,EarnestEspressos,13461324
2026-07-09T11:00:14.192784,2026-07-09T11:00:14.199837+00:00,116.9,48,ask,EarnestEspressos,CostlyCorianders,13461326
2026-07-09T11:00:14.723442,2026-07-09T11:00:14.733745+00:00,117.4,12,bid,Xuanyu Liu,DiligentDonuts,13461340
2026-07-09T11:00:15.158241,2026-07-09T11:00:15.170415+00:00,116.9,50,ask,DiligentDonuts,FlawlessFlatbreads,13461345
2026-07-09T11:00:16.088982,2026-07-09T11:00:16.097819+00:00,117.4,40,bid,CostlyCorianders,DiligentDonuts,13461359
2026-07-09T11:00:17.111984,2026-07-09T11:00:17.123206+00:00,117.0,48,ask,DiligentDonuts,CostlyCorianders,13461374
2026-07-09T11:00:17.266452,2026-07-09T11:00:17.278158+00:00,117.0,50,ask,DiligentDonuts,FlawlessFlatbreads,13461381
2026-07-09T11:00:17.750020,2026-07-09T11:00:17.758564+00:00,117.5,45,bid,CostlyCorianders,DiligentDonuts,13461390
2026-07-09T11:00:19.372767,2026-07-09T11:00:19.384575+00:00,117.1,50,ask,EarnestEspressos,FlawlessFlatbreads,13461414
2026-07-09T11:00:19.981698,2026-07-09T11:00:19.991319+00:00,117.4,11,bid,Xuanyu Liu,DiligentDonuts,13461422
2026-07-09T11:00:21.481501,2026-07-09T11:00:21.491997+00:00,117.0,50,ask,EarnestEspressos,FlawlessFlatbreads,13461463
2026-07-09T11:00:23.591323,2026-07-09T11:00:23.599234+00:00,117.0,50,ask,EarnestEspressos,FlawlessFlatbreads,13461495
2026-07-09T11:00:24.016382,2026-07-09T11:00:24.026383+00:00,117.1,11,bid,Xuanyu Liu,EarnestEspressos,13461512
2026-07-09T11:00:24.400193,2026-07-09T11:00:24.408830+00:00,117.1,12,bid,Xuanyu Liu,EarnestEspressos,13461516
2026-07-09T11:00:25.696962,2026-07-09T11:00:25.708932+00:00,117.0,50,ask,DiligentDonuts,FlawlessFlatbreads,13461540
2026-07-09T11:00:25.723092,2026-07-09T11:00:25.730249+00:00,117.1,47,bid,CostlyCorianders,EarnestEspressos,13461542
2026-07-09T11:00:26.746692,2026-07-09T11:00:26.758617+00:00,117.1,47,bid,CostlyCorianders,EarnestEspressos,13461558
2026-07-09T11:00:29.865688,2026-07-09T11:00:29.877667+00:00,117.2,50,bid,FlawlessFlatbreads,DiligentDonuts,13461612
2026-07-09T11:00:31.977528,2026-07-09T11:00:31.989664+00:00,117.2,50,bid,FlawlessFlatbreads,DiligentDonuts,13461645
2026-07-09T11:00:34.087927,2026-07-09T11:00:34.099988+00:00,117.2,50,bid,FlawlessFlatbreads,EarnestEspressos,13461665
2026-07-09T11:00:36.245825,2026-07-09T11:00:36.258601+00:00,116.9,50,ask,DiligentDonuts,FlawlessFlatbreads,13461696
2026-07-09T11:00:39.034457,2026-07-09T11:00:39.046528+00:00,116.9,43,ask,EarnestEspressos,CostlyCorianders,13461731
2026-07-09T11:00:39.586457,2026-07-09T11:00:39.598711+00:00,116.9,43,ask,EarnestEspressos,CostlyCorianders,13461737
2026-07-09T11:00:40.406883,2026-07-09T11:00:40.419064+00:00,117.2,50,bid,FlawlessFlatbreads,EarnestEspressos,13461743
2026-07-09T11:00:42.550055,2026-07-09T11:00:42.556716+00:00,117.2,50,bid,FlawlessFlatbreads,EarnestEspressos,13461769
2026-07-09T11:00:44.228900,2026-07-09T11:00:44.238098+00:00,117.3,46,bid,CostlyCorianders,DiligentDonuts,13461791
2026-07-09T11:00:44.658099,2026-07-09T11:00:44.669160+00:00,117.3,50,bid,FlawlessFlatbreads,DiligentDonuts,13461804
