timestamp,recv_time,price,volume,aggressor_side,buyer,seller,trade_id
2026-07-01T07:00:35.313297,2026-07-01T07:00:35.317460+00:00,83.0,3,ask,EarnestEspressos,Xuanyu Liu,1864421
2026-07-01T07:00:35.418824,2026-07-01T07:00:35.427437+00:00,83.0,100,ask,EarnestEspressos,Eric Deng,1864424
2026-07-01T07:00:35.557869,2026-07-01T07:00:35.560740+00:00,83.2,50,bid,FlawlessFlatbreads,DiligentDonuts,1864428
2026-07-01T07:00:35.590612,2026-07-01T07:00:35.601974+00:00,83.0,45,ask,EarnestEspressos,CostlyCorianders,1864430
2026-07-01T07:00:35.597468,2026-07-01T07:00:35.601974+00:00,83.0,2,ask,EarnestEspressos,Eric Deng,1864431
2026-07-01T07:00:36.660937,2026-07-01T07:00:36.670408+00:00,83.2,42,bid,CostlyCorianders,DiligentDonuts,1864449
2026-07-01T07:00:37.172979,2026-07-01T07:00:37.176485+00:00,83.2,11,ask,DiligentDonuts,Xuanyu Liu,1864457
2026-07-01T07:00:37.244866,2026-07-01T07:00:37.249273+00:00,83.2,49,ask,DiligentDonuts,Eric Deng,1864461
2026-07-01T07:00:37.489624,2026-07-01T07:00:37.497304+00:00,83.2,25,ask,DiligentDonuts,Jessica Xu,1864462
2026-07-01T07:00:37.499546,2026-07-01T07:00:37.507668+00:00,83.2,2,ask,DiligentDonuts,Jessica Xu,1864464
2026-07-01T07:00:37.664373,2026-07-01T07:00:37.673085+00:00,83.5,50,bid,FlawlessFlatbreads,EarnestEspressos,1864469
2026-07-01T07:00:37.837887,2026-07-01T07:00:37.848602+00:00,83.2,13,ask,DiligentDonuts,EarnestEspressos,1864476
2026-07-01T07:00:39.164327,2026-07-01T07:00:39.172571+00:00,82.7,45,ask,EarnestEspressos,CostlyCorianders,1864497
2026-07-01T07:00:39.772249,2026-07-01T07:00:39.779036+00:00,83.2,50,bid,FlawlessFlatbreads,EarnestEspressos,1864502
2026-07-01T07:00:41.879539,2026-07-01T07:00:41.882644+00:00,83.3,50,bid,FlawlessFlatbreads,EarnestEspressos,1864523
2026-07-01T07:00:44.036770,2026-07-01T07:00:44.042418+00:00,83.1,50,ask,DiligentDonuts,FlawlessFlatbreads,1864548
2026-07-01T07:00:46.093236,2026-07-01T07:00:46.099287+00:00,83.3,3,bid,FlawlessFlatbreads,Kelvin Chan,1864584
2026-07-01T07:00:46.093236,2026-07-01T07:00:46.099287+00:00,83.4,47,bid,FlawlessFlatbreads,EarnestEspressos,1864585
2026-07-01T07:00:47.521442,2026-07-01T07:00:47.532970+00:00,83.2,25,ask,EarnestEspressos,Jessica Xu,1864618
2026-07-01T07:00:47.531139,2026-07-01T07:00:47.532970+00:00,83.2,2,ask,EarnestEspressos,Jessica Xu,1864620
2026-07-01T07:00:48.256525,2026-07-01T07:00:48.273915+00:00,83.2,50,ask,EarnestEspressos,FlawlessFlatbreads,1864629
2026-07-01T07:00:49.677902,2026-07-01T07:00:49.685375+00:00,83.3,49,bid,CostlyCorianders,DiligentDonuts,1864659
2026-07-01T07:00:49.735635,2026-07-01T07:00:49.739581+00:00,83.2,12,ask,EarnestEspressos,Xuanyu Liu,1864664
